% Moku:Go Data Logger
% Input A (on)
% Input B (on)
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% 
% Acquired 2026-01-28 T 16:05:52 -0500
% Time (s), Input A (V), Input B (V)
3.9600000000e+00, 9.6032805687e-01, 1.4064124921e+00
3.9700000000e+00, 9.6039934168e-01, 1.4065619713e+00
3.9800000000e+00, 9.6039934168e-01, 1.4063453656e+00
3.9900000000e+00, 9.6055066556e-01, 1.4066154037e+00
4.0000000000e+00, 9.6056629820e-01, 1.4070763162e+00
4.0100000000e+00, 9.6070467826e-01, 1.4078398453e+00
4.0200000000e+00, 9.6073456786e-01, 1.4083411838e+00
4.0300000000e+00, 9.6085731529e-01, 1.4083802654e+00
4.0400000000e+00, 9.6085731529e-01, 1.4094782703e+00
4.0500000000e+00, 9.6095895867e-01, 1.4098292542e+00
4.0600000000e+00, 9.6100998359e-01, 1.4104358941e+00
4.0700000000e+00, 9.6112722833e-01, 1.4106616606e+00
4.0800000000e+00, 9.6116265188e-01, 1.4106677261e+00
4.0900000000e+00, 9.6129552926e-01, 1.4108153294e+00
4.1000000000e+00, 9.6131532017e-01, 1.4106866103e+00
